time_s,nodeId,eventType
15.438,3,Rx Data
15.438,3,Tx Ack
15.438,5,Rx Ack
15.442,5,Tx Data
15.442,3,Rx Data
15.446,5,Tx Data
15.446,3,Rx Data
15.446,3,Tx Ack
15.446,5,Rx Ack
15.450,5,Tx Data
15.450,5,Tx Ack
15.450,3,Rx Data
15.450,3,Rx Ack
15.450,3,Tx Ack
15.450,5,Rx Ack
15.450,5,Tx Ack
15.451,3,Rx Ack
15.805,1,Tx Ack
15.808,2,Rx Ack
15.808,2,Tx Ack
15.808,1,Rx Ack
15.812,2,Tx Data
15.812,1,Rx Data
15.812,1,Tx Ack
15.812,2,Rx Ack
15.816,2,Tx Data
15.816,1,Rx Data
15.820,2,Tx Data
15.820,1,Rx Data
15.820,1,Tx Ack
15.820,2,Rx Ack
15.824,2,Tx Data
15.824,1,Rx Data
15.828,2,Tx Data
15.828,1,Rx Data
15.828,1,Tx Ack
15.829,2,Rx Ack
15.832,2,Tx Data
15.833,1,Rx Data
15.836,2,Tx Data
15.837,1,Rx Data
15.837,1,Tx Ack
15.837,2,Rx Ack
15.840,2,Tx Data
15.841,1,Rx Data
15.845,2,Tx Data
15.845,1,Rx Data
15.845,1,Tx Ack
15.845,2,Rx Ack
15.849,2,Tx Data
15.849,1,Rx Data
15.850,2,Tx Ack
15.850,1,Rx Ack
15.850,1,Tx Ack
15.850,2,Rx Ack
15.850,2,Tx Ack
15.850,1,Rx Ack
16.406,13,Tx Ack
16.415,12,Rx Ack
16.415,12,Tx Ack
16.415,13,Rx Ack
16.419,12,Tx Data
16.419,13,Rx Data
16.419,13,Tx Ack
16.419,12,Rx Ack
16.423,12,Tx Data
16.423,13,Rx Data
16.427,12,Tx Data
16.427,13,Rx Data
16.427,13,Tx Ack
16.427,12,Rx Ack
16.431,12,Tx Data
16.431,13,Rx Data
16.435,12,Tx Data
16.435,13,Rx Data
16.435,13,Tx Ack
16.436,12,Rx Ack
16.439,12,Tx Data
16.440,13,Rx Data
16.443,12,Tx Data
16.444,13,Rx Data
16.444,13,Tx Ack
16.444,12,Rx Ack
16.447,12,Tx Data
16.448,13,Rx Data
16.450,12,Tx Ack
16.450,13,Rx Ack
16.450,13,Tx Ack
16.450,12,Rx Ack
16.450,12,Tx Ack
16.450,13,Rx Ack
17.001,4,Tx Ack
17.001,2,Rx Ack
17.001,2,Tx Ack
17.001,4,Rx Ack
17.005,2,Tx Data
17.006,4,Rx Data
17.006,4,Tx Ack
17.006,2,Rx Ack
17.009,2,Tx Data
17.010,4,Rx Data
17.014,2,Tx Data
17.014,4,Rx Data
17.014,4,Tx Ack
17.014,2,Rx Ack
17.018,2,Tx Data
17.018,4,Rx Data
17.022,2,Tx Data
17.022,4,Rx Data
17.022,4,Tx Ack
17.022,2,Rx Ack
17.026,2,Tx Data
17.026,4,Rx Data
17.030,2,Tx Data
17.030,4,Rx Data
17.030,4,Tx Ack
17.030,2,Rx Ack
17.034,2,Tx Data
17.034,4,Rx Data
17.038,2,Tx Data
17.038,4,Rx Data
17.038,4,Tx Ack
17.038,2,Rx Ack
17.042,2,Tx Data
17.042,4,Rx Data
17.046,2,Tx Data
17.046,4,Rx Data
17.046,4,Tx Ack
17.047,2,Rx Ack
17.050,2,Tx Ack
17.050,4,Rx Ack
17.050,4,Tx Ack
17.050,2,Rx Ack
17.050,2,Tx Ack
17.051,4,Rx Ack
17.202,12,Tx Ack
17.212,10,Rx Ack
17.212,10,Tx Ack
17.212,12,Rx Ack
17.216,10,Tx Data
17.216,12,Rx Data
17.216,12,Tx Ack
17.216,10,Rx Ack
17.220,10,Tx Data
17.220,12,Rx Data
17.224,10,Tx Data
17.224,12,Rx Data
17.224,12,Tx Ack
17.225,10,Rx Ack
17.228,10,Tx Data
17.228,12,Rx Data
17.232,10,Tx Data
17.233,12,Rx Data
17.233,12,Tx Ack
17.233,10,Rx Ack
17.236,10,Tx Data
17.237,12,Rx Data
17.241,10,Tx Data
17.241,12,Rx Data
17.241,12,Tx Ack
17.241,10,Rx Ack
17.245,10,Tx Data
17.245,12,Rx Data
17.249,10,Tx Data
17.249,12,Rx Data
17.249,12,Tx Ack
17.249,10,Rx Ack
17.250,10,Tx Ack
17.250,12,Rx Ack
17.250,12,Tx Ack
17.250,10,Rx Ack
17.250,10,Tx Ack
17.250,12,Rx Ack
17.409,7,Tx Ack
17.410,11,Rx Ack
17.410,11,Tx Ack
17.410,7,Rx Ack
17.414,11,Tx Data
17.414,7,Rx Data
17.414,7,Tx Ack
17.414,11,Rx Ack
17.418,11,Tx Data
17.418,7,Rx Data
17.422,11,Tx Data
17.422,7,Rx Data
17.422,7,Tx Ack
17.423,11,Rx Ack
17.426,11,Tx Data
17.426,7,Rx Data
17.430,11,Tx Data
17.431,7,Rx Data
17.431,7,Tx Ack
17.431,11,Rx Ack
17.434,11,Tx Data
17.435,7,Rx Data
17.439,11,Tx Data
17.439,7,Rx Data
17.439,7,Tx Ack
17.439,11,Rx Ack
17.443,11,Tx Data
17.443,7,Rx Data
17.447,11,Tx Data
17.447,7,Rx Data
17.447,7,Tx Ack
17.447,11,Rx Ack
17.450,11,Tx Ack
17.450,7,Rx Ack
17.450,7,Tx Ack
17.450,11,Rx Ack
17.450,11,Tx Ack
17.450,7,Rx Ack
18.201,3,Tx Ack
18.201,0,Rx Ack
18.201,0,Tx Ack
18.201,3,Rx Ack
18.205,0,Tx Data
18.206,3,Rx Data
18.206,3,Tx Ack
18.206,0,Rx Ack
18.209,0,Tx Data
18.210,3,Rx Data
18.214,0,Tx Data
18.214,3,Rx Data
18.214,3,Tx Ack
18.214,0,Rx Ack
18.218,0,Tx Data
18.218,3,Rx Data
18.222,0,Tx Data
18.222,3,Rx Data
18.222,3,Tx Ack
18.222,0,Rx Ack
18.226,0,Tx Data
18.226,3,Rx Data
18.230,0,Tx Data
18.230,3,Rx Data
18.230,3,Tx Ack
18.230,0,Rx Ack
18.234,0,Tx Data
18.234,3,Rx Data
18.238,0,Tx Data
18.238,3,Rx Data
18.238,3,Tx Ack
18.238,0,Rx Ack
18.242,0,Tx Data
18.242,3,Rx Data
18.246,0,Tx Data
18.247,3,Rx Data
18.247,3,Tx Ack
18.247,0,Rx Ack
18.250,0,Tx Ack
18.250,3,Rx Ack
18.250,3,Tx Ack
18.250,0,Rx Ack
18.250,0,Tx Ack
18.251,3,Rx Ack
18.401,2,Tx Ack
18.401,8,Rx Ack
18.401,8,Tx Ack
18.401,2,Rx Ack
18.405,8,Tx Data
18.406,2,Rx Data
18.406,2,Tx Ack
18.406,8,Rx Ack
18.409,8,Tx Data
18.410,2,Rx Data
18.414,8,Tx Data
18.414,2,Rx Data
18.414,2,Tx Ack
18.414,8,Rx Ack
18.418,8,Tx Data
18.418,2,Rx Data
18.422,8,Tx Data
18.422,2,Rx Data
18.422,2,Tx Ack
18.422,8,Rx Ack
18.426,8,Tx Data
18.426,2,Rx Data
18.430,8,Tx Data
18.430,2,Rx Data
18.430,2,Tx Ack
18.430,8,Rx Ack
18.434,8,Tx Data
18.434,2,Rx Data
18.438,8,Tx Data
18.438,2,Rx Data
18.438,2,Tx Ack
18.438,8,Rx Ack
18.442,8,Tx Data
18.442,2,Rx Data
18.446,8,Tx Data
18.447,2,Rx Data
18.447,2,Tx Ack
18.447,8,Rx Ack
18.450,8,Tx Ack
18.450,2,Rx Ack
18.450,2,Tx Ack
18.450,8,Rx Ack
18.450,8,Tx Ack
18.450,2,Rx Ack
18.601,13,Tx Ack
18.601,7,Rx Ack
18.601,7,Tx Ack
18.601,13,Rx Ack
18.605,7,Tx Data
18.606,13,Rx Data
18.606,13,Tx Ack
18.606,7,Rx Ack
18.609,7,Tx Data
18.610,13,Rx Data
18.614,7,Tx Data
18.614,13,Rx Data
18.614,13,Tx Ack
18.614,7,Rx Ack
18.618,7,Tx Data
18.618,13,Rx Data
18.622,7,Tx Data
18.622,13,Rx Data
18.622,13,Tx Ack
18.622,7,Rx Ack
18.626,7,Tx Data
18.626,13,Rx Data
18.630,7,Tx Data
18.630,13,Rx Data
18.630,13,Tx Ack
18.630,7,Rx Ack
18.634,7,Tx Data
18.634,13,Rx Data
18.638,7,Tx Data
18.638,13,Rx Data
18.638,13,Tx Ack
18.638,7,Rx Ack
18.642,7,Tx Data
18.642,13,Rx Data
18.646,7,Tx Data
18.647,13,Rx Data
18.647,13,Tx Ack
18.647,7,Rx Ack
18.650,7,Tx Ack
18.650,13,Rx Ack
18.650,13,Tx Ack
18.650,7,Rx Ack
18.650,7,Tx Ack
18.650,13,Rx Ack
19.401,3,Tx Ack
19.401,2,Rx Ack
19.401,2,Tx Ack
19.401,3,Rx Ack
19.405,2,Tx Data
19.406,3,Rx Data
19.406,3,Tx Ack
19.406,2,Rx Ack
19.409,2,Tx Data
19.410,3,Rx Data
19.414,2,Tx Data
19.414,3,Rx Data
19.414,3,Tx Ack
19.414,2,Rx Ack
19.418,2,Tx Data
19.418,3,Rx Data
19.422,2,Tx Data
19.422,3,Rx Data
19.422,3,Tx Ack
19.422,2,Rx Ack
19.426,2,Tx Data
19.426,3,Rx Data
19.430,2,Tx Data
19.430,3,Rx Data
19.430,3,Tx Ack
19.430,2,Rx Ack
19.434,2,Tx Data
19.434,3,Rx Data
19.438,2,Tx Data
19.438,3,Rx Data
19.438,3,Tx Ack
19.438,2,Rx Ack
19.442,2,Tx Data
19.442,3,Rx Data
19.446,2,Tx Data
19.447,3,Rx Data
19.447,3,Tx Ack
19.447,2,Rx Ack
19.450,2,Tx Ack
19.450,3,Rx Ack
19.450,3,Tx Ack
19.450,2,Rx Ack
19.450,2,Tx Ack
19.450,3,Rx Ack
19.605,12,Tx Ack
19.611,9,Rx Ack
19.611,9,Tx Ack
19.611,12,Rx Ack
19.615,9,Tx Data
19.615,12,Rx Data
19.615,12,Tx Ack
19.615,9,Rx Ack
19.619,9,Tx Data
19.619,12,Rx Data
19.623,9,Tx Data
19.623,12,Rx Data
19.623,12,Tx Ack
19.623,9,Rx Ack
19.627,9,Tx Data
19.627,12,Rx Data
19.631,9,Tx Data
19.631,12,Rx Data
19.631,12,Tx Ack
19.632,9,Rx Ack
19.635,9,Tx Data
19.635,12,Rx Data
19.639,9,Tx Data
19.640,12,Rx Data
19.640,12,Tx Ack
19.640,9,Rx Ack
19.643,9,Tx Data
19.644,12,Rx Data
19.648,9,Tx Data
19.648,12,Rx Data
19.648,12,Tx Ack
19.648,9,Rx Ack
19.650,9,Tx Ack
19.650,12,Rx Ack
19.650,12,Tx Ack
19.650,9,Rx Ack
19.650,9,Tx Ack
19.650,12,Rx Ack
20.002,2,Tx Ack
20.008,13,Rx Ack
20.008,13,Tx Ack
20.008,2,Rx Ack
20.012,13,Tx Data
20.012,2,Rx Data
20.012,2,Tx Ack
20.012,13,Rx Ack
20.016,13,Tx Data
20.016,2,Rx Data
20.020,13,Tx Data
20.020,2,Rx Data
20.020,2,Tx Ack
20.020,13,Rx Ack
20.024,13,Tx Data
20.024,2,Rx Data
20.028,13,Tx Data
20.028,2,Rx Data
20.028,2,Tx Ack
20.029,13,Rx Ack
20.032,13,Tx Data
20.032,2,Rx Data
20.036,13,Tx Data
20.037,2,Rx Data
20.037,2,Tx Ack
20.037,13,Rx Ack
20.040,13,Tx Data
20.041,2,Rx Data
20.045,13,Tx Data
20.045,2,Rx Data
20.045,2,Tx Ack
20.045,13,Rx Ack
20.049,13,Tx Data
20.049,2,Rx Data
20.050,13,Tx Ack
20.050,2,Rx Ack
20.050,2,Tx Ack
20.050,13,Rx Ack
20.050,13,Tx Ack
20.050,2,Rx Ack
20.201,14,Tx Ack
20.201,5,Rx Ack
20.201,5,Tx Ack
20.201,14,Rx Ack
20.205,5,Tx Data
20.206,14,Rx Data
20.206,14,Tx Ack
20.206,5,Rx Ack
20.209,5,Tx Data
20.210,14,Rx Data
20.214,5,Tx Data
20.214,14,Rx Data
20.214,14,Tx Ack
20.214,5,Rx Ack
20.218,5,Tx Data
20.218,14,Rx Data
20.222,5,Tx Data
20.222,14,Rx Data
20.222,14,Tx Ack
20.222,5,Rx Ack
20.226,5,Tx Data
20.226,14,Rx Data
20.230,5,Tx Data
20.230,14,Rx Data
20.230,14,Tx Ack
20.230,5,Rx Ack
20.234,5,Tx Data
20.234,14,Rx Data
20.238,5,Tx Data
20.238,14,Rx Data
20.238,14,Tx Ack
20.238,5,Rx Ack
20.242,5,Tx Data
20.242,14,Rx Data
20.246,5,Tx Data
20.247,14,Rx Data
20.247,14,Tx Ack
20.247,5,Rx Ack
20.250,5,Tx Ack
20.250,14,Rx Ack
20.250,14,Tx Ack
20.250,5,Rx Ack
20.250,5,Tx Ack
20.250,14,Rx Ack
20.601,2,Tx Ack
20.601,10,Rx Ack
20.601,10,Tx Ack
20.602,2,Rx Ack
20.605,10,Tx Data
20.606,2,Rx Data
20.606,2,Tx Ack
20.606,10,Rx Ack
20.609,10,Tx Data
20.610,2,Rx Data
20.614,10,Tx Data
20.614,2,Rx Data
20.614,2,Tx Ack
20.614,10,Rx Ack
20.618,10,Tx Data
20.618,2,Rx Data
20.622,10,Tx Data
20.622,2,Rx Data
20.622,2,Tx Ack
20.622,10,Rx Ack
20.626,10,Tx Data
20.626,2,Rx Data
20.630,10,Tx Data
20.630,2,Rx Data
20.630,2,Tx Ack
20.630,10,Rx Ack
20.634,10,Tx Data
20.634,2,Rx Data
20.638,10,Tx Data
20.638,2,Rx Data
20.638,2,Tx Ack
20.638,10,Rx Ack
20.642,10,Tx Data
20.642,2,Rx Data
20.646,10,Tx Data
20.647,2,Rx Data
20.647,2,Tx Ack
20.647,10,Rx Ack
20.650,10,Tx Ack
20.650,2,Rx Ack
20.650,2,Tx Ack
20.650,10,Rx Ack
20.650,10,Tx Ack
20.650,2,Rx Ack
20.801,1,Tx Ack
20.801,3,Rx Ack
20.801,3,Tx Ack
20.801,1,Rx Ack
20.805,3,Tx Data
20.806,1,Rx Data
20.806,1,Tx Ack
20.806,3,Rx Ack
20.809,3,Tx Data
20.810,1,Rx Data
20.814,3,Tx Data
20.814,1,Rx Data
20.814,1,Tx Ack
20.814,3,Rx Ack
20.818,3,Tx Data
20.818,1,Rx Data
20.822,3,Tx Data
20.822,1,Rx Data
20.822,1,Tx Ack
20.822,3,Rx Ack
20.826,3,Tx Data
20.826,1,Rx Data
20.830,3,Tx Data
20.830,1,Rx Data
20.830,1,Tx Ack
20.830,3,Rx Ack
20.834,3,Tx Data
20.834,1,Rx Data
20.838,3,Tx Data
20.838,1,Rx Data
20.838,1,Tx Ack
20.838,3,Rx Ack
20.842,3,Tx Data
20.842,1,Rx Data
20.846,3,Tx Data
20.847,1,Rx Data
20.847,1,Tx Ack
20.847,3,Rx Ack
20.850,3,Tx Ack
20.850,1,Rx Ack
20.850,1,Tx Ack
20.850,3,Rx Ack
20.850,3,Tx Ack
20.851,1,Rx Ack
22.009,1,Tx Ack
22.015,5,Rx Ack
22.015,5,Tx Ack
22.015,1,Rx Ack
22.019,5,Tx Data
22.019,1,Rx Data
22.019,1,Tx Ack
22.019,5,Rx Ack
22.023,5,Tx Data
22.023,1,Rx Data
22.027,5,Tx Data
22.027,1,Rx Data
22.027,1,Tx Ack
22.028,5,Rx Ack
22.031,5,Tx Data
22.031,1,Rx Data
22.035,5,Tx Data
22.036,1,Rx Data
22.036,1,Tx Ack
22.036,5,Rx Ack
22.039,5,Tx Data
22.040,1,Rx Data
22.044,5,Tx Data
22.044,1,Rx Data
22.044,1,Tx Ack
22.044,5,Rx Ack
22.048,5,Tx Data
22.048,1,Rx Data
22.050,5,Tx Ack
22.050,1,Rx Ack
22.050,1,Tx Ack
22.050,5,Rx Ack
22.050,5,Tx Ack
22.050,1,Rx Ack
22.208,1,Tx Ack
22.210,8,Rx Ack
22.210,8,Tx Ack
22.210,1,Rx Ack
22.214,8,Tx Data
22.214,1,Rx Data
22.214,1,Tx Ack
22.214,8,Rx Ack
22.218,8,Tx Data
22.218,1,Rx Data
22.222,8,Tx Data
22.222,1,Rx Data
22.222,1,Tx Ack
22.222,8,Rx Ack
22.226,8,Tx Data
22.226,1,Rx Data
22.230,8,Tx Data
22.230,1,Rx Data
22.230,1,Tx Ack
22.231,8,Rx Ack
22.234,8,Tx Data
22.234,1,Rx Data
22.238,8,Tx Data
22.239,1,Rx Data
22.239,1,Tx Ack
22.239,8,Rx Ack
22.242,8,Tx Data
22.243,1,Rx Data
22.247,8,Tx Data
22.247,1,Rx Data
22.247,1,Tx Ack
22.247,8,Rx Ack
22.250,8,Tx Ack
22.250,1,Rx Ack
22.250,1,Tx Ack
22.250,8,Rx Ack
22.250,8,Tx Ack
22.250,1,Rx Ack
22.403,8,Tx Ack
22.404,14,Rx Ack
22.404,14,Tx Ack
22.404,8,Rx Ack
22.408,14,Tx Data
22.408,8,Rx Data
22.408,8,Tx Ack
22.408,14,Rx Ack
22.412,14,Tx Data
22.412,8,Rx Data
22.416,14,Tx Data
22.416,8,Rx Data
22.416,8,Tx Ack
22.417,14,Rx Ack
22.420,14,Tx Data
22.421,8,Rx Data
22.424,14,Tx Data
22.425,8,Rx Data
22.425,8,Tx Ack
22.425,14,Rx Ack
22.429,14,Tx Data
22.429,8,Rx Data
22.433,14,Tx Data
22.433,8,Rx Data
22.433,8,Tx Ack
22.433,14,Rx Ack
22.437,14,Tx Data
22.437,8,Rx Data
22.441,14,Tx Data
22.441,8,Rx Data
22.441,8,Tx Ack
22.441,14,Rx Ack
22.445,14,Tx Data
22.445,8,Rx Data
22.449,14,Tx Data
22.449,8,Rx Data
22.449,8,Tx Ack
22.449,14,Rx Ack
22.450,14,Tx Ack
22.450,8,Rx Ack
22.450,8,Tx Ack
22.450,14,Rx Ack
22.450,14,Tx Ack
22.450,8,Rx Ack
23.002,8,Tx Ack
23.004,3,Rx Ack
23.004,3,Tx Ack
23.004,8,Rx Ack
23.008,3,Tx Data
23.008,8,Rx Data
23.008,8,Tx Ack
23.008,3,Rx Ack
23.012,3,Tx Data
23.012,8,Rx Data
23.016,3,Tx Data
23.016,8,Rx Data
23.016,8,Tx Ack
23.016,3,Rx Ack
23.020,3,Tx Data
23.020,8,Rx Data
23.024,3,Tx Data
23.024,8,Rx Data
23.024,8,Tx Ack
23.025,3,Rx Ack
23.028,3,Tx Data
23.029,8,Rx Data
23.032,3,Tx Data
23.033,8,Rx Data
23.033,8,Tx Ack
23.033,3,Rx Ack
23.036,3,Tx Data
23.037,8,Rx Data
23.041,3,Tx Data
23.041,8,Rx Data
23.041,8,Tx Ack
23.041,3,Rx Ack
23.045,3,Tx Data
23.045,8,Rx Data
23.049,3,Tx Data
23.049,8,Rx Data
23.049,8,Tx Ack
23.049,3,Rx Ack
23.050,3,Tx Ack
23.050,8,Rx Ack
23.050,8,Tx Ack
23.050,3,Rx Ack
23.050,3,Tx Ack
23.050,8,Rx Ack
23.404,9,Tx Ack
23.413,5,Rx Ack
23.413,5,Tx Ack
23.413,9,Rx Ack
23.417,5,Tx Data
23.417,9,Rx Data
23.417,9,Tx Ack
23.417,5,Rx Ack
23.421,5,Tx Data
23.421,9,Rx Data
23.425,5,Tx Data
23.425,9,Rx Data
23.425,9,Tx Ack
23.425,5,Rx Ack
23.429,5,Tx Data
23.429,9,Rx Data
23.433,5,Tx Data
23.433,9,Rx Data
23.433,9,Tx Ack
23.434,5,Rx Ack
23.437,5,Tx Data
23.437,9,Rx Data
23.441,5,Tx Data
23.442,9,Rx Data
23.442,9,Tx Ack
23.442,5,Rx Ack
23.445,5,Tx Data
23.446,9,Rx Data
23.450,5,Tx Data
23.450,9,Rx Data
23.450,9,Tx Ack
23.450,5,Rx Ack
23.450,5,Tx Ack
23.450,9,Rx Ack
23.450,9,Tx Ack
23.450,5,Rx Ack
23.450,5,Tx Ack
23.451,9,Rx Ack
24.001,5,Tx Ack
24.001,1,Rx Ack
24.001,1,Tx Ack
24.001,5,Rx Ack
24.005,1,Tx Data
24.006,5,Rx Data
24.006,5,Tx Ack
24.006,1,Rx Ack
24.009,1,Tx Data
24.010,5,Rx Data
24.014,1,Tx Data
24.014,5,Rx Data
24.014,5,Tx Ack
24.014,1,Rx Ack
24.018,1,Tx Data
24.018,5,Rx Data
24.022,1,Tx Data
24.022,5,Rx Data
24.022,5,Tx Ack
24.022,1,Rx Ack
24.026,1,Tx Data
24.026,5,Rx Data
24.030,1,Tx Data
24.030,5,Rx Data
24.030,5,Tx Ack
24.030,1,Rx Ack
24.034,1,Tx Data
24.034,5,Rx Data
24.038,1,Tx Data
24.038,5,Rx Data
24.038,5,Tx Ack
24.038,1,Rx Ack
24.042,1,Tx Data
24.042,5,Rx Data
24.046,1,Tx Data
24.047,5,Rx Data
24.047,5,Tx Ack
24.047,1,Rx Ack
24.050,1,Tx Ack
24.050,5,Rx Ack
24.050,5,Tx Ack
24.050,1,Rx Ack
24.050,1,Tx Ack
24.050,5,Rx Ack
24.209,7,Tx Ack
24.212,12,Rx Ack
24.212,12,Tx Ack
24.212,7,Rx Ack
24.216,12,Tx Data
24.216,7,Rx Data
24.216,7,Tx Ack
24.216,12,Rx Ack
24.220,12,Tx Data
24.220,7,Rx Data
24.224,12,Tx Data
24.224,7,Rx Data
24.224,7,Tx Ack
24.224,12,Rx Ack
24.228,12,Tx Data
24.228,7,Rx Data
24.232,12,Tx Data
24.232,7,Rx Data
24.232,7,Tx Ack
24.233,12,Rx Ack
24.236,12,Tx Data
24.237,7,Rx Data
24.240,12,Tx Data
24.241,7,Rx Data
24.241,7,Tx Ack
24.241,12,Rx Ack
24.245,12,Tx Data
24.245,7,Rx Data
24.249,12,Tx Data
24.249,7,Rx Data
24.249,7,Tx Ack
24.249,12,Rx Ack
24.250,12,Tx Ack
24.250,7,Rx Ack
24.250,7,Tx Ack
24.250,12,Rx Ack
24.250,12,Tx Ack
24.250,7,Rx Ack
24.411,14,Tx Ack
24.416,6,Rx Ack
24.416,6,Tx Ack
24.416,14,Rx Ack
24.420,6,Tx Data
24.420,14,Rx Data
24.420,14,Tx Ack
24.420,6,Rx Ack
24.424,6,Tx Data
24.424,14,Rx Data
24.428,6,Tx Data
24.428,14,Rx Data
24.428,14,Tx Ack
24.428,6,Rx Ack
24.432,6,Tx Data
24.432,14,Rx Data
24.436,6,Tx Data
24.436,14,Rx Data
24.436,14,Tx Ack
24.437,6,Rx Ack
24.440,6,Tx Data
24.441,14,Rx Data
24.444,6,Tx Data
24.445,14,Rx Data
24.445,14,Tx Ack
24.445,6,Rx Ack
24.449,6,Tx Data
24.449,14,Rx Data
24.450,6,Tx Ack
24.450,14,Rx Ack
24.450,14,Tx Ack
24.450,6,Rx Ack
24.450,6,Tx Ack
24.450,14,Rx Ack
25.001,11,Tx Ack
25.001,5,Rx Ack
25.001,5,Tx Ack
25.001,11,Rx Ack
25.005,5,Tx Data
25.006,11,Rx Data
25.006,11,Tx Ack
25.006,5,Rx Ack
25.009,5,Tx Data
25.010,11,Rx Data
25.014,5,Tx Data
25.014,11,Rx Data
25.014,11,Tx Ack
25.014,5,Rx Ack
25.018,5,Tx Data
25.018,11,Rx Data
25.022,5,Tx Data
25.022,11,Rx Data
25.022,11,Tx Ack
25.022,5,Rx Ack
25.026,5,Tx Data
25.026,11,Rx Data
25.030,5,Tx Data
25.030,11,Rx Data
25.030,11,Tx Ack
25.030,5,Rx Ack
25.034,5,Tx Data
25.034,11,Rx Data
25.038,5,Tx Data
25.038,11,Rx Data
25.038,11,Tx Ack
25.038,5,Rx Ack
25.042,5,Tx Data
25.042,11,Rx Data
25.046,5,Tx Data
25.047,11,Rx Data
25.047,11,Tx Ack
25.047,5,Rx Ack
25.050,5,Tx Ack
25.050,11,Rx Ack
25.050,11,Tx Ack
25.050,5,Rx Ack
25.050,5,Tx Ack
25.050,11,Rx Ack
25.801,1,Tx Ack
25.801,0,Rx Ack
25.801,0,Tx Ack
25.801,1,Rx Ack
25.805,0,Tx Data
25.806,1,Rx Data
25.806,1,Tx Ack
25.806,0,Rx Ack
25.809,0,Tx Data
25.810,1,Rx Data
25.814,0,Tx Data
25.814,1,Rx Data
25.814,1,Tx Ack
25.814,0,Rx Ack
25.818,0,Tx Data
25.818,1,Rx Data
25.822,0,Tx Data
25.822,1,Rx Data
25.822,1,Tx Ack
25.822,0,Rx Ack
25.826,0,Tx Data
25.826,1,Rx Data
25.830,0,Tx Data
25.830,1,Rx Data
25.830,1,Tx Ack
25.830,0,Rx Ack
25.834,0,Tx Data
25.834,1,Rx Data
25.838,0,Tx Data
25.838,1,Rx Data
25.838,1,Tx Ack
25.838,0,Rx Ack
25.842,0,Tx Data
25.842,1,Rx Data
25.846,0,Tx Data
25.847,1,Rx Data
25.847,1,Tx Ack
25.847,0,Rx Ack
25.850,0,Tx Ack
25.850,1,Rx Ack
25.850,1,Tx Ack
25.850,0,Rx Ack
25.850,0,Tx Ack
25.851,1,Rx Ack
26.002,13,Tx Ack
26.006,14,Rx Ack
26.006,14,Tx Ack
26.006,13,Rx Ack
26.010,14,Tx Data
26.010,13,Rx Data
26.010,13,Tx Ack
26.010,14,Rx Ack
26.014,14,Tx Data
26.014,13,Rx Data
26.018,14,Tx Data
26.018,13,Rx Data
26.018,13,Tx Ack
26.018,14,Rx Ack
26.022,14,Tx Data
26.022,13,Rx Data
26.026,14,Tx Data
26.026,13,Rx Data
26.026,13,Tx Ack
26.027,14,Rx Ack
26.030,14,Tx Data
26.030,13,Rx Data
26.034,14,Tx Data
26.035,13,Rx Data
26.035,13,Tx Ack
26.035,14,Rx Ack
26.038,14,Tx Data
26.039,13,Rx Data
26.043,14,Tx Data
26.043,13,Rx Data
26.043,13,Tx Ack
26.043,14,Rx Ack
26.047,14,Tx Data
26.047,13,Rx Data
26.050,14,Tx Ack
26.050,13,Rx Ack
26.050,13,Tx Ack
26.050,14,Rx Ack
26.050,14,Tx Ack
26.051,13,Rx Ack
26.201,5,Tx Ack
26.201,11,Rx Ack
26.201,11,Tx Ack
26.201,5,Rx Ack
26.205,11,Tx Data
26.206,5,Rx Data
26.206,5,Tx Ack
26.206,11,Rx Ack
26.209,11,Tx Data
26.210,5,Rx Data
26.214,11,Tx Data
26.214,5,Rx Data
26.214,5,Tx Ack
26.214,11,Rx Ack
26.218,11,Tx Data
26.218,5,Rx Data
26.222,11,Tx Data
26.222,5,Rx Data
26.222,5,Tx Ack
26.222,11,Rx Ack
26.226,11,Tx Data
26.226,5,Rx Data
26.230,11,Tx Data
26.230,5,Rx Data
26.230,5,Tx Ack
26.230,11,Rx Ack
26.234,11,Tx Data
26.234,5,Rx Data
26.238,11,Tx Data
26.238,5,Rx Data
26.238,5,Tx Ack
26.238,11,Rx Ack
26.242,11,Tx Data
26.242,5,Rx Data
26.246,11,Tx Data
26.247,5,Rx Data
26.247,5,Tx Ack
26.247,11,Rx Ack
26.250,11,Tx Ack
26.250,5,Rx Ack
26.250,5,Tx Ack
26.250,11,Rx Ack
26.250,11,Tx Ack
26.250,5,Rx Ack
26.401,12,Tx Ack
26.401,4,Rx Ack
26.401,4,Tx Ack
26.401,12,Rx Ack
26.405,4,Tx Data
26.406,12,Rx Data
26.406,12,Tx Ack
26.406,4,Rx Ack
26.409,4,Tx Data
26.410,12,Rx Data
26.414,4,Tx Data
26.414,12,Rx Data
26.414,12,Tx Ack
26.414,4,Rx Ack
26.418,4,Tx Data
26.418,12,Rx Data
26.422,4,Tx Data
26.422,12,Rx Data
26.422,12,Tx Ack
26.422,4,Rx Ack
26.426,4,Tx Data
26.426,12,Rx Data
26.430,4,Tx Data
26.430,12,Rx Data
26.430,12,Tx Ack
26.430,4,Rx Ack
26.434,4,Tx Data
26.434,12,Rx Data
26.438,4,Tx Data
26.438,12,Rx Data
26.438,12,Tx Ack
26.438,4,Rx Ack
26.442,4,Tx Data
26.442,12,Rx Data
26.446,4,Tx Data
