time,num_nodes,num_links,avg_degree,network_density
22.6,15,101,13.4667,0.961905
22.8,15,101,13.4667,0.961905
23,15,101,13.4667,0.961905
23.2,15,102,13.6,0.971429
23.4,15,102,13.6,0.971429
23.6,15,102,13.6,0.971429
23.8,15,102,13.6,0.971429
24,15,102,13.6,0.971429
24.2,15,102,13.6,0.971429
24.4,15,102,13.6,0.971429
24.6,15,102,13.6,0.971429
24.8,15,102,13.6,0.971429
25,15,102,13.6,0.971429
25.2,15,102,13.6,0.971429
25.4,15,103,13.7333,0.980952
25.6,15,104,13.8667,0.990476
25.8,15,104,13.8667,0.990476
26,15,104,13.8667,0.990476
26.2,15,104,13.8667,0.990476
26.4,15,104,13.8667,0.990476
26.6,15,104,13.8667,0.990476
26.8,15,104,13.8667,0.990476
27,15,105,14,1
27.2,15,105,14,1
27.4,15,105,14,1
27.6,15,105,14,1
27.8,15,105,14,1
28,15,105,14,1
28.2,15,105,14,1
28.4,15,105,14,1
28.6,15,105,14,1
28.8,15,105,14,1
29,15,105,14,1
29.2,15,105,14,1
29.4,15,105,14,1
29.6,15,105,14,1
29.8,15,105,14,1
30,15,105,14,1
30.2,15,105,14,1
30.4,15,105,14,1
30.6,15,105,14,1
30.8,15,105,14,1
31,15,105,14,1
31.2,15,104,13.8667,0.990476
31.4,15,104,13.8667,0.990476
31.6,15,104,13.8667,0.990476
31.8,15,104,13.8667,0.990476
32,15,104,13.8667,0.990476
32.2,15,103,13.7333,0.980952
32.4,15,103,13.7333,0.980952
32.6,15,103,13.7333,0.980952
32.8,15,103,13.7333,0.980952
33,15,102,13.6,0.971429
33.2,15,102,13.6,0.971429
33.4,15,102,13.6,0.971429
33.6,15,102,13.6,0.971429
33.8,15,101,13.4667,0.961905
34,15,101,13.4667,0.961905
34.2,15,101,13.4667,0.961905
34.4,15,101,13.4667,0.961905
34.6,15,101,13.4667,0.961905
34.8,15,101,13.4667,0.961905
35,15,101,13.4667,0.961905
35.2,15,101,13.4667,0.961905
35.4,15,101,13.4667,0.961905
35.6,15,100,13.3333,0.952381
35.8,15,100,13.3333,0.952381
36,15,100,13.3333,0.952381
36.2,15,99,13.2,0.942857
36.4,15,99,13.2,0.942857
36.6,15,99,13.2,0.942857
36.8,15,99,13.2,0.942857
37,15,99,13.2,0.942857
37.2,15,99,13.2,0.942857
37.4,15,99,13.2,0.942857
37.6,15,99,13.2,0.942857
37.8,15,99,13.2,0.942857
38,15,99,13.2,0.942857
38.2,15,100,13.3333,0.952381
38.4,15,100,13.3333,0.952381
38.6,15,100,13.3333,0.952381
38.8,15,100,13.3333,0.952381
39,15,100,13.3333,0.952381
39.2,15,100,13.3333,0.952381
39.4,15,100,13.3333,0.952381
39.6,15,100,13.3333,0.952381
39.8,15,100,13.3333,0.952381
40,15,100,13.3333,0.952381
40.2,15,100,13.3333,0.952381
40.4,15,100,13.3333,0.952381
40.6,15,100,13.3333,0.952381
40.8,15,100,13.3333,0.952381
41,15,100,13.3333,0.952381
41.2,15,100,13.3333,0.952381
41.4,15,101,13.4667,0.961905
41.6,15,101,13.4667,0.961905
41.8,15,101,13.4667,0.961905
42,15,101,13.4667,0.961905
42.2,15,101,13.4667,0.961905
42.4,15,101,13.4667,0.961905
42.6,15,102,13.6,0.971429
42.8,15,101,13.4667,0.961905
43,15,101,13.4667,0.961905
43.2,15,101,13.4667,0.961905
43.4,15,101,13.4667,0.961905
43.6,15,101,13.4667,0.961905
43.8,15,101,13.4667,0.961905
44,15,101,13.4667,0.961905
44.2,15,102,13.6,0.971429
44.4,15,102,13.6,0.971429
44.6,15,102,13.6,0.971429
44.8,15,102,13.6,0.971429
45,15,102,13.6,0.971429
45.2,15,102,13.6,0.971429
45.4,15,102,13.6,0.971429
45.6,15,104,13.8667,0.990476
45.8,15,104,13.8667,0.990476
46,15,104,13.8667,0.990476
46.2,15,104,13.8667,0.990476
46.4,15,104,13.8667,0.990476
46.6,15,104,13.8667,0.990476
46.8,15,105,14,1
47,15,105,14,1
47.2,15,105,14,1
47.4,15,105,14,1
47.6,15,105,14,1
47.8,15,105,14,1
48,15,105,14,1
48.2,15,105,14,1
48.4,15,105,14,1
48.6,15,105,14,1
48.8,15,105,14,1
49,15,105,14,1
49.2,15,105,14,1
49.4,15,105,14,1
49.6,15,105,14,1
49.8,15,105,14,1
50,15,105,14,1
50.2,15,105,14,1
50.4,15,105,14,1
50.6,15,105,14,1
50.8,15,105,14,1
51,15,105,14,1
51.2,15,105,14,1
51.4,15,105,14,1
51.6,15,105,14,1
51.8,15,105,14,1
52,15,105,14,1
52.2,15,105,14,1
52.4,15,105,14,1
52.6,15,105,14,1
52.8,15,105,14,1
53,15,105,14,1
53.2,15,105,14,1
53.4,15,105,14,1
53.6,15,105,14,1
53.8,15,105,14,1
54,15,105,14,1
54.2,15,105,14,1
54.4,15,105,14,1
54.6,15,105,14,1
54.8,15,105,14,1
55,15,105,14,1
55.2,15,105,14,1
55.4,15,105,14,1
55.6,15,105,14,1
55.8,15,105,14,1
56,15,105,14,1
56.2,15,105,14,1
56.4,15,105,14,1
56.6,15,105,14,1
56.8,15,105,14,1
57,15,105,14,1
57.2,15,105,14,1
57.4,15,105,14,1
57.6,15,105,14,1
57.8,15,105,14,1
58,15,105,14,1
58.2,15,105,14,1
58.4,15,105,14,1
58.6,15,105,14,1
58.8,15,105,14,1
59,15,105,14,1
59.2,15,105,14,1
59.4,15,105,14,1
59.6,15,105,14,1
59.8,15,105,14,1
60,15,105,14,1
60.2,15,105,14,1
60.4,15,105,14,1
60.6,15,105,14,1
60.8,15,105,14,1
61,15,105,14,1
61.2,15,105,14,1
61.4,15,105,14,1
61.6,15,105,14,1
61.8,15,105,14,1
62,15,105,14,1
62.2,15,105,14,1
62.4,15,105,14,1
62.6,15,105,14,1
62.8,15,105,14,1
63,15,105,14,1
63.2,15,105,14,1
63.4,15,105,14,1
63.6,15,105,14,1
63.8,15,105,14,1
64,15,105,14,1
64.2,15,105,14,1
64.4,15,105,14,1
64.6,15,105,14,1
64.8,15,105,14,1
65,15,105,14,1
65.2,15,105,14,1
65.4,15,105,14,1
65.6,15,105,14,1
65.8,15,105,14,1
66,15,105,14,1
66.2,15,105,14,1
66.4,15,105,14,1
66.6,15,105,14,1
66.8,15,105,14,1
67,15,105,14,1
67.2,15,105,14,1
67.4,15,105,14,1
67.6,15,105,14,1
67.8,15,105,14,1
68,15,105,14,1
68.2,15,105,14,1
68.4,15,105,14,1
68.6,15,105,14,1
68.8,15,105,14,1
69,15,105,14,1
69.2,15,105,14,1
69.4,15,105,14,1
69.6,15,105,14,1
69.8,15,105,14,1
70,15,105,14,1
70.2,15,105,14,1
70.4,15,105,14,1
70.6,15,105,14,1
70.8,15,105,14,1
71,15,105,14,1
71.2,15,105,14,1
71.4,15,105,14,1
71.6,15,105,14,1
71.8,15,105,14,1
72,15,105,14,1
72.2,15,105,14,1
72.4,15,105,14,1
72.6,15,105,14,1
72.8,15,105,14,1
73,15,105,14,1
73.2,15,105,14,1
73.4,15,105,14,1
73.6,15,105,14,1
73.8,15,105,14,1
74,15,105,14,1
74.2,15,105,14,1
74.4,15,105,14,1
74.6,15,105,14,1
74.8,15,105,14,1
75,15,105,14,1
75.2,15,105,14,1
75.4,15,105,14,1
75.6,15,104,13.8667,0.990476
75.8,15,104,13.8667,0.990476
76,15,104,13.8667,0.990476
76.2,15,104,13.8667,0.990476
76.4,15,104,13.8667,0.990476
76.6,15,104,13.8667,0.990476
76.8,15,104,13.8667,0.990476
77,15,104,13.8667,0.990476
77.2,15,104,13.8667,0.990476
77.4,15,104,13.8667,0.990476
77.6,15,104,13.8667,0.990476
77.8,15,104,13.8667,0.990476
78,15,104,13.8667,0.990476
78.2,15,104,13.8667,0.990476
78.4,15,104,13.8667,0.990476
78.6,15,104,13.8667,0.990476
78.8,15,104,13.8667,0.990476
79,15,104,13.8667,0.990476
79.2,15,104,13.8667,0.990476
79.4,15,104,13.8667,0.990476
79.6,15,104,13.8667,0.990476
79.8,15,104,13.8667,0.990476
80,15,104,13.8667,0.990476
80.2,15,103,13.7333,0.980952
80.4,15,102,13.6,0.971429
80.6,15,102,13.6,0.971429
80.8,15,102,13.6,0.971429
81,15,102,13.6,0.971429
81.2,15,102,13.6,0.971429
81.4,15,102,13.6,0.971429
81.6,15,102,13.6,0.971429
81.8,15,102,13.6,0.971429
82,15,102,13.6,0.971429
82.2,15,102,13.6,0.971429
82.4,15,102,13.6,0.971429
82.6,15,102,13.6,0.971429
82.8,15,102,13.6,0.971429
83,15,102,13.6,0.971429
83.2,15,102,13.6,0.971429
83.4,15,102,13.6,0.971429
83.6,15,102,13.6,0.971429
83.8,15,102,13.6,0.971429
84,15,102,13.6,0.971429
84.2,15,102,13.6,0.971429
84.4,15,102,13.6,0.971429
84.6,15,102,13.6,0.971429
84.8,15,102,13.6,0.971429
85,15,102,13.6,0.971429
85.2,15,102,13.6,0.971429
85.4,15,102,13.6,0.971429
85.6,15,102,13.6,0.971429
85.8,15,102,13.6,0.971429
86,15,102,13.6,0.971429
86.2,15,102,13.6,0.971429
86.4,15,102,13.6,0.971429
86.6,15,102,13.6,0.971429
86.8,15,102,13.6,0.971429
87,15,102,13.6,0.971429
87.2,15,102,13.6,0.971429
87.4,15,102,13.6,0.971429
87.6,15,102,13.6,0.971429
87.8,15,102,13.6,0.971429
88,15,102,13.6,0.971429
88.2,15,102,13.6,0.971429
88.4,15,102,13.6,0.971429
88.6,15,102,13.6,0.971429
88.8,15,102,13.6,0.971429
89,15,102,13.6,0.971429
89.2,15,102,13.6,0.971429
89.4,15,102,13.6,0.971429
89.6,15,102,13.6,0.971429
89.8,15,102,13.6,0.971429
90,15,102,13.6,0.971429
90.2,15,102,13.6,0.971429
90.4,15,102,13.6,0.971429
90.6,15,102,13.6,0.971429
90.8,15,102,13.6,0.971429
91,15,102,13.6,0.971429
91.2,15,102,13.6,0.971429
91.4,15,102,13.6,0.971429
91.6,15,102,13.6,0.971429
91.8,15,102,13.6,0.971429
92,15,102,13.6,0.971429
92.2,15,102,13.6,0.971429
92.4,15,102,13.6,0.971429
92.6,15,102,13.6,0.971429
92.8,15,102,13.6,0.971429
93,15,102,13.6,0.971429
93.2,15,102,13.6,0.971429
93.4,15,102,13.6,0.971429
93.6,15,102,13.6,0.971429
93.8,15,102,13.6,0.971429
94,15,102,13.6,0.971429
94.2,15,102,13.6,0.971429
94.4,15,102,13.6,0.971429
94.6,15,102,13.6,0.971429
94.8,15,102,13.6,0.971429
95,15,102,13.6,0.971429
95.2,15,102,13.6,0.971429
95.4,15,102,13.6,0.971429
95.6,15,102,13.6,0.971429
95.8,15,102,13.6,0.971429
96,15,102,13.6,0.971429
96.2,15,102,13.6,0.971429
96.4,15,102,13.6,0.971429
96.6,15,102,13.6,0.971429
96.8,15,102,13.6,0.971429
97,15,102,13.6,0.971429
97.2,15,102,13.6,0.971429
97.4,15,102,13.6,0.971429
97.6,15,102,13.6,0.971429
97.8,15,102,13.6,0.971429
98,15,102,13.6,0.971429
98.2,15,102,13.6,0.971429
98.4,15,102,13.6,0.971429
98.6,15,102,13.6,0.971429
98.8,15,102,13.6,0.971429
99,15,102,13.6,0.971429
99.2,15,102,13.6,0.971429
99.4,15,102,13.6,0.971429
99.6,15,102,13.6,0.971429
99.8,15,102,13.6,0.971429
100,15,102,13.6,0.971429
100.2,15,102,13.6,0.971429
100.4,15,102,13.6,0.971429
100.6,15,102,13.6,0.971429
100.8,15,102,13.6,0.971429
101,15,102,13.6,0.971429
101.2,15,102,13.6,0.971429
101.4,15,102,13.6,0.971429
101.6,15,102,13.6,0.971429
101.8,15,102,13.6,0.971429
102,15,102,13.6,0.971429
102.2,15,102,13.6,0.971429
102.4,15,102,13.6,0.971429
102.6,15,102,13.6,0.971429
102.8,15,102,13.6,0.971429
103,15,102,13.6,0.971429
103.2,15,102,13.6,0.971429
103.4,15,102,13.6,0.971429
103.6,15,102,13.6,0.971429
103.8,15,102,13.6,0.971429
104,15,102,13.6,0.971429
104.2,15,102,13.6,0.971429
104.4,15,102,13.6,0.971429
104.6,15,102,13.6,0.971429
104.8,15,102,13.6,0.971429
105,15,102,13.6,0.971429
105.2,15,102,13.6,0.971429
105.4,15,102,13.6,0.971429
105.6,15,102,13.6,0.971429
105.8,15,102,13.6,0.971429
106,15,102,13.6,0.971429
106.2,15,102,13.6,0.971429
106.4,15,102,13.6,0.971429
106.6,15,102,13.6,0.971429
106.8,15,102,13.6,0.971429
107,15,102,13.6,0.971429
107.2,15,102,13.6,0.971429
107.4,15,102,13.6,0.971429
107.6,15,102,13.6,0.971429
107.8,15,102,13.6,0.971429
108,15,102,13.6,0.971429
108.2,15,102,13.6,0.971429
108.4,15,102,13.6,0.971429
108.6,15,102,13.6,0.971429
108.8,15,102,13.6,0.971429
